file,sweep,rpm,temperature_c,kappa,viscosity_40c_cst,viscosity_100c_cst
scope_20260424_115654,sweep_2524,2270.8,56.0,0.805,22.0,4.1
scope_20260424_115654,sweep_2525,2270.8,56.0,0.805,22.0,4.1
scope_20260424_115654,sweep_2526,2271.0,56.0,0.8051,22.0,4.1
scope_20260424_115654,sweep_2527,2271.0,56.0,0.8051,22.0,4.1
scope_20260424_115654,sweep_2528,2270.9,56.0,0.805,22.0,4.1
scope_20260424_115654,sweep_2529,2270.7,55.0,0.8317,22.0,4.1
scope_20260424_115654,sweep_253,2962.7,46.0,1.3004,22.0,4.1
scope_20260424_115654,sweep_2530,2270.6,55.0,0.8316,22.0,4.1
scope_20260424_115654,sweep_2531,2270.7,55.0,0.8317,22.0,4.1
scope_20260424_115654,sweep_2532,2270.5,55.0,0.8316,22.0,4.1
scope_20260424_115654,sweep_2533,2270.8,55.0,0.8317,22.0,4.1
scope_20260424_115654,sweep_2534,2060.1,54.0,0.8188,22.0,4.1
scope_20260424_115654,sweep_2535,2087.9,54.0,0.8243,22.0,4.1
scope_20260424_115654,sweep_2536,2088.0,54.0,0.8243,22.0,4.1
scope_20260424_115654,sweep_2537,2080.9,54.0,0.8229,22.0,4.1
scope_20260424_115654,sweep_2538,2081.0,54.0,0.8229,22.0,4.1
scope_20260424_115654,sweep_2539,2087.8,54.0,0.8242,22.0,4.1
scope_20260424_115654,sweep_254,2962.8,46.0,1.3004,22.0,4.1
scope_20260424_115654,sweep_2540,2087.7,54.0,0.8242,22.0,4.1
scope_20260424_115654,sweep_2541,2087.8,54.0,0.8242,22.0,4.1
scope_20260424_115654,sweep_2542,2080.7,54.0,0.8229,22.0,4.1
scope_20260424_115654,sweep_2543,2081.1,54.0,0.8229,22.0,4.1
scope_20260424_115654,sweep_2544,2087.9,54.0,0.8243,22.0,4.1
scope_20260424_115654,sweep_2545,1896.9,55.0,0.7601,22.0,4.1
scope_20260424_115654,sweep_2546,1896.8,55.0,0.7601,22.0,4.1
scope_20260424_115654,sweep_2547,1897.0,55.0,0.7602,22.0,4.1
scope_20260424_115654,sweep_2548,1896.9,55.0,0.7601,22.0,4.1
scope_20260424_115654,sweep_2549,1896.9,56.0,0.7358,22.0,4.1
scope_20260424_115654,sweep_255,2962.7,46.0,1.3004,22.0,4.1
scope_20260424_115654,sweep_2550,1896.9,56.0,0.7358,22.0,4.1
scope_20260424_115654,sweep_2551,1896.9,56.0,0.7358,22.0,4.1
scope_20260424_115654,sweep_2552,1897.0,57.0,0.7125,22.0,4.1
scope_20260424_115654,sweep_2553,1896.9,57.0,0.7125,22.0,4.1
scope_20260424_115654,sweep_2554,1896.9,57.0,0.7125,22.0,4.1
scope_20260424_115654,sweep_2555,1690.8,58.0,0.6516,22.0,4.1
scope_20260424_115654,sweep_2556,1709.5,58.0,0.6552,22.0,4.1
scope_20260424_115654,sweep_2557,1713.9,58.0,0.6561,22.0,4.1
scope_20260424_115654,sweep_2558,1709.3,59.0,0.635,22.0,4.1
scope_20260424_115654,sweep_2559,1709.2,59.0,0.635,22.0,4.1
scope_20260424_115654,sweep_256,2962.8,45.0,1.3499,22.0,4.1
scope_20260424_115654,sweep_2560,1709.3,59.0,0.635,22.0,4.1
scope_20260424_115654,sweep_2561,1709.3,59.0,0.635,22.0,4.1
scope_20260424_115654,sweep_2562,1714.0,59.0,0.6359,22.0,4.1
scope_20260424_115654,sweep_2563,1709.3,59.0,0.635,22.0,4.1
scope_20260424_115654,sweep_2564,1713.8,59.0,0.6358,22.0,4.1
scope_20260424_115654,sweep_2565,1713.9,60.0,0.6165,22.0,4.1
scope_20260424_115654,sweep_2566,1524.9,60.0,0.5815,22.0,4.1
scope_20260424_115654,sweep_2567,1521.3,60.0,0.5808,22.0,4.1
scope_20260424_115654,sweep_2568,1521.3,59.0,0.5991,22.0,4.1
scope_20260424_115654,sweep_2569,1521.1,59.0,0.599,22.0,4.1
scope_20260424_115654,sweep_257,2962.7,45.0,1.3499,22.0,4.1
scope_20260424_115654,sweep_2570,1521.2,59.0,0.5991,22.0,4.1
scope_20260424_115654,sweep_2571,1521.3,59.0,0.5991,22.0,4.1
scope_20260424_115654,sweep_2572,1521.3,59.0,0.5991,22.0,4.1
scope_20260424_115654,sweep_2573,1521.1,59.0,0.599,22.0,4.1
scope_20260424_115654,sweep_2574,1521.5,59.0,0.5991,22.0,4.1
scope_20260424_115654,sweep_2575,1521.2,59.0,0.599,22.0,4.1
scope_20260424_115654,sweep_2576,1521.2,59.0,0.599,22.0,4.1
scope_20260424_115654,sweep_2577,1332.4,59.0,0.5606,22.0,4.1
scope_20260424_115654,sweep_2578,1332.3,58.0,0.5785,22.0,4.1
scope_20260424_115654,sweep_2579,1335.1,58.0,0.5791,22.0,4.1
scope_20260424_115654,sweep_258,2962.7,45.0,1.3499,22.0,4.1
scope_20260424_115654,sweep_2580,1335.1,58.0,0.5791,22.0,4.1
scope_20260424_115654,sweep_2581,1335.1,58.0,0.5791,22.0,4.1
scope_20260424_115654,sweep_2582,1332.4,58.0,0.5785,22.0,4.1
scope_20260424_115654,sweep_2583,1335.2,58.0,0.5791,22.0,4.1
scope_20260424_115654,sweep_2584,1335.1,57.0,0.5977,22.0,4.1
scope_20260424_115654,sweep_2585,1334.9,57.0,0.5977,22.0,4.1
scope_20260424_115654,sweep_2586,1332.3,57.0,0.5971,22.0,4.1
scope_20260424_115654,sweep_2587,1147.9,57.0,0.5542,22.0,4.1
scope_20260424_115654,sweep_2588,1143.7,57.0,0.5532,22.0,4.1
scope_20260424_115654,sweep_2589,1143.7,57.0,0.5532,22.0,4.1
scope_20260424_115654,sweep_259,2962.8,45.0,1.3499,22.0,4.1
scope_20260424_115654,sweep_2590,1145.7,56.0,0.5718,22.0,4.1
scope_20260424_115654,sweep_2591,1143.7,56.0,0.5713,22.0,4.1
scope_20260424_115654,sweep_2592,1145.7,56.0,0.5718,22.0,4.1
scope_20260424_115654,sweep_2593,1145.8,56.0,0.5718,22.0,4.1
scope_20260424_115654,sweep_2594,1143.7,56.0,0.5713,22.0,4.1
scope_20260424_115654,sweep_2595,1145.7,56.0,0.5718,22.0,4.1
scope_20260424_115654,sweep_2596,1145.7,55.0,0.5908,22.0,4.1
scope_20260424_115654,sweep_2597,934.2,55.0,0.5097,22.0,4.1
scope_20260424_115654,sweep_2598,955.8,55.0,0.5195,22.0,4.1
scope_20260424_115654,sweep_2599,955.7,55.0,0.5195,22.0,4.1
scope_20260424_115654,sweep_260,2976.8,45.0,1.3531,22.0,4.1
scope_20260424_115654,sweep_2600,955.6,55.0,0.5194,22.0,4.1
scope_20260424_115654,sweep_2601,955.8,55.0,0.5195,22.0,4.1
scope_20260424_115654,sweep_2602,955.7,54.0,0.5369,22.0,4.1
scope_20260424_115654,sweep_2603,955.7,54.0,0.5369,22.0,4.1
scope_20260424_115654,sweep_2604,955.7,54.0,0.5369,22.0,4.1
scope_20260424_115654,sweep_2605,955.8,54.0,0.5369,22.0,4.1
scope_20260424_115654,sweep_2606,955.7,54.0,0.5369,22.0,4.1
scope_20260424_115654,sweep_2607,955.6,54.0,0.5369,22.0,4.1
scope_20260424_115654,sweep_2608,771.0,54.0,0.4492,22.0,4.1
scope_20260424_115654,sweep_2609,770.9,54.0,0.4492,22.0,4.1
scope_20260424_115654,sweep_261,2962.5,45.0,1.3498,22.0,4.1
scope_20260424_115654,sweep_2610,771.9,54.0,0.4496,22.0,4.1
scope_20260424_115654,sweep_2611,772.9,54.0,0.4501,22.0,4.1
scope_20260424_115654,sweep_2612,773.9,55.0,0.436,22.0,4.1
scope_20260424_115654,sweep_2613,775.8,55.0,0.4369,22.0,4.1
scope_20260424_115654,sweep_2614,777.7,55.0,0.4378,22.0,4.1
scope_20260424_115654,sweep_2615,779.6,56.0,0.4246,22.0,4.1
scope_20260424_115654,sweep_2616,779.7,56.0,0.4246,22.0,4.1
scope_20260424_115654,sweep_2617,781.6,56.0,0.4255,22.0,4.1
scope_20260424_115654,sweep_2618,782.6,57.0,0.4125,22.0,4.1
scope_20260424_115654,sweep_2619,597.7,57.0,0.3298,22.0,4.1
scope_20260424_115654,sweep_262,2976.8,45.0,1.3531,22.0,4.1
scope_20260424_115654,sweep_2620,601.1,57.0,0.3314,22.0,4.1
scope_20260424_115654,sweep_2621,604.6,58.0,0.3226,22.0,4.1
scope_20260424_115654,sweep_2622,612.3,58.0,0.326,22.0,4.1
scope_20260424_115654,sweep_2623,615.4,59.0,0.3172,22.0,4.1
scope_20260424_115654,sweep_2624,621.5,59.0,0.3198,22.0,4.1
scope_20260424_115654,sweep_2625,626.5,59.0,0.322,22.0,4.1
scope_20260424_115654,sweep_2626,629.1,59.0,0.3231,22.0,4.1
scope_20260424_115654,sweep_2627,635.5,60.0,0.3159,22.0,4.1
scope_20260424_115654,sweep_2628,636.9,60.0,0.3164,22.0,4.1
scope_20260424_115654,sweep_2629,426.7,60.0,0.227,22.0,4.1
scope_20260424_115654,sweep_263,2963.0,45.0,1.3499,22.0,4.1
scope_20260424_115654,sweep_2630,460.2,60.0,0.2416,22.0,4.1
scope_20260424_115654,sweep_2631,469.6,60.0,0.2457,22.0,4.1
scope_20260424_115654,sweep_2632,477.5,60.0,0.2492,22.0,4.1
scope_20260424_115654,sweep_2633,484.5,60.0,0.2522,22.0,4.1
scope_20260424_115654,sweep_2634,491.8,60.0,0.2554,22.0,4.1
scope_20260424_115654,sweep_2635,496.5,60.0,0.2574,22.0,4.1
scope_20260424_115654,sweep_2636,502.9,60.0,0.2601,22.0,4.1
scope_20260424_115654,sweep_2637,509.1,60.0,0.2628,22.0,4.1
scope_20260424_115654,sweep_2638,515.5,60.0,0.2655,22.0,4.1
scope_20260424_115654,sweep_2639,520.6,60.0,0.2677,22.0,4.1
scope_20260424_115654,sweep_264,2963.0,45.0,1.3499,22.0,4.1
scope_20260424_115654,sweep_2640,365.1,60.0,0.1994,22.0,4.1
scope_20260424_115654,sweep_2641,365.1,60.0,0.1994,22.0,4.1
scope_20260424_115654,sweep_2642,364.7,60.0,0.1992,22.0,4.1
scope_20260424_115654,sweep_2643,364.9,60.0,0.1993,22.0,4.1
scope_20260424_115654,sweep_2644,365.1,60.0,0.1994,22.0,4.1
scope_20260424_115654,sweep_2645,374.1,60.0,0.2035,22.0,4.1
scope_20260424_115654,sweep_2646,382.6,60.0,0.2073,22.0,4.1
scope_20260424_115654,sweep_2647,386.9,59.0,0.2158,22.0,4.1
scope_20260424_115654,sweep_2648,394.8,59.0,0.2194,22.0,4.1
scope_20260424_115654,sweep_2649,401.1,59.0,0.2224,22.0,4.1
scope_20260424_115654,sweep_265,2962.5,45.0,1.3498,22.0,4.1
scope_20260424_115654,sweep_2650,365.3,59.0,0.2058,22.0,4.1
scope_20260424_115654,sweep_2651,365.6,59.0,0.2059,22.0,4.1
scope_20260424_115654,sweep_2652,365.8,59.0,0.206,22.0,4.1
scope_20260424_115654,sweep_2653,364.9,59.0,0.2056,22.0,4.1
scope_20260424_115654,sweep_2654,365.3,58.0,0.2123,22.0,4.1
scope_20260424_115654,sweep_2655,365.5,58.0,0.2124,22.0,4.1
scope_20260424_115654,sweep_2656,364.1,58.0,0.2117,22.0,4.1
scope_20260424_115654,sweep_2657,365.8,58.0,0.2125,22.0,4.1
scope_20260424_115654,sweep_2658,364.7,58.0,0.212,22.0,4.1
scope_20260424_115654,sweep_2659,365.6,58.0,0.2124,22.0,4.1
scope_20260424_115654,sweep_266,2962.7,45.0,1.3499,22.0,4.1
scope_20260424_115654,sweep_2660,365.5,58.0,0.2124,22.0,4.1
scope_20260424_115654,sweep_2661,364.9,57.0,0.219,22.0,4.1
scope_20260424_115654,sweep_2662,364.9,57.0,0.219,22.0,4.1
scope_20260424_115654,sweep_2663,364.9,57.0,0.219,22.0,4.1
scope_20260424_115654,sweep_2664,365.1,57.0,0.2191,22.0,4.1
scope_20260424_115654,sweep_2665,364.5,57.0,0.2187,22.0,4.1
scope_20260424_115654,sweep_2666,365.8,57.0,0.2194,22.0,4.1
scope_20260424_115654,sweep_2667,364.9,57.0,0.219,22.0,4.1
scope_20260424_115654,sweep_2668,365.7,56.0,0.2265,22.0,4.1
scope_20260424_115654,sweep_2669,364.7,56.0,0.226,22.0,4.1
scope_20260424_115654,sweep_267,2962.5,45.0,1.3498,22.0,4.1
scope_20260424_115654,sweep_2670,365.3,56.0,0.2263,22.0,4.1
scope_20260424_115654,sweep_2671,364.9,56.0,0.2261,22.0,4.1
scope_20260424_115654,sweep_2672,364.9,56.0,0.2261,22.0,4.1
scope_20260424_115654,sweep_2673,364.7,56.0,0.226,22.0,4.1
scope_20260424_115654,sweep_2674,365.1,55.0,0.2337,22.0,4.1
scope_20260424_115654,sweep_2675,364.9,55.0,0.2336,22.0,4.1
scope_20260424_115654,sweep_2676,364.5,55.0,0.2334,22.0,4.1
scope_20260424_115654,sweep_2677,365.1,55.0,0.2337,22.0,4.1
scope_20260424_115654,sweep_2678,365.5,55.0,0.2339,22.0,4.1
scope_20260424_115654,sweep_2679,364.7,55.0,0.2335,22.0,4.1
scope_20260424_115654,sweep_268,2976.9,45.0,1.3531,22.0,4.1
scope_20260424_115654,sweep_2680,365.1,55.0,0.2337,22.0,4.1
scope_20260424_115654,sweep_2681,364.9,55.0,0.2336,22.0,4.1
scope_20260424_115654,sweep_2682,364.3,54.0,0.2411,22.0,4.1
scope_20260424_115654,sweep_2683,364.7,54.0,0.2413,22.0,4.1
scope_20260424_115654,sweep_2684,366.0,54.0,0.242,22.0,4.1
scope_20260424_115654,sweep_2685,365.6,54.0,0.2418,22.0,4.1
scope_20260424_115654,sweep_2686,364.7,54.0,0.2413,22.0,4.1
scope_20260424_115654,sweep_2687,364.9,54.0,0.2414,22.0,4.1
scope_20260424_115654,sweep_2688,364.9,54.0,0.2414,22.0,4.1
scope_20260424_115654,sweep_2689,365.1,55.0,0.2337,22.0,4.1
scope_20260424_115654,sweep_269,2976.6,45.0,1.353,22.0,4.1
scope_20260424_115654,sweep_2690,363.6,55.0,0.2329,22.0,4.1
scope_20260424_115654,sweep_2691,364.7,55.0,0.2335,22.0,4.1
scope_20260424_115654,sweep_2692,174.5,55.0,0.1266,22.0,4.1
scope_20260424_115654,sweep_2693,174.5,56.0,0.1226,22.0,4.1
scope_20260424_115654,sweep_2694,174.5,56.0,0.1226,22.0,4.1
scope_20260424_115654,sweep_2695,174.5,56.0,0.1226,22.0,4.1
scope_20260424_115654,sweep_2696,174.5,57.0,0.1187,22.0,4.1
scope_20260424_115654,sweep_2697,174.5,57.0,0.1187,22.0,4.1
scope_20260424_115654,sweep_2698,174.5,58.0,0.115,22.0,4.1
scope_20260424_115654,sweep_2699,174.5,58.0,0.115,22.0,4.1
scope_20260424_115654,sweep_270,2962.7,44.0,1.402,22.0,4.1
scope_20260424_115654,sweep_2700,174.5,59.0,0.1114,22.0,4.1
scope_20260424_115654,sweep_2701,174.5,59.0,0.1114,22.0,4.1
scope_20260424_115654,sweep_2702,174.5,59.0,0.1114,22.0,4.1
scope_20260424_115654,sweep_2703,174.5,60.0,0.108,22.0,4.1
scope_20260424_115654,sweep_2704,174.5,60.0,0.108,22.0,4.1
scope_20260424_115654,sweep_2705,174.5,61.0,0.1048,22.0,4.1
scope_20260424_115654,sweep_2706,174.5,61.0,0.1048,22.0,4.1
scope_20260424_115654,sweep_2707,174.5,62.0,0.1017,22.0,4.1
scope_20260424_115654,sweep_2708,174.5,62.0,0.1017,22.0,4.1
scope_20260424_115654,sweep_2709,174.5,63.0,0.0987,22.0,4.1
scope_20260424_115654,sweep_271,2962.8,44.0,1.402,22.0,4.1
scope_20260424_115654,sweep_2710,174.5,63.0,0.0987,22.0,4.1
scope_20260424_115654,sweep_2711,174.5,64.0,0.0958,22.0,4.1
scope_20260424_115654,sweep_2712,174.5,64.0,0.0958,22.0,4.1
scope_20260424_115654,sweep_2713,174.5,64.0,0.0958,22.0,4.1
scope_20260424_115654,sweep_2714,174.5,65.0,0.0931,22.0,4.1
scope_20260424_115654,sweep_2715,174.5,65.0,0.0931,22.0,4.1
scope_20260424_115654,sweep_2716,174.5,65.0,0.0931,22.0,4.1
scope_20260424_115654,sweep_2717,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2718,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2719,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_272,2963.0,44.0,1.402,22.0,4.1
scope_20260424_115654,sweep_2720,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2721,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2722,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2723,174.5,67.0,0.0879,22.0,4.1
scope_20260424_115654,sweep_2724,174.5,67.0,0.0879,22.0,4.1
scope_20260424_115654,sweep_2725,174.5,67.0,0.0879,22.0,4.1
scope_20260424_115654,sweep_2726,174.5,67.0,0.0879,22.0,4.1
scope_20260424_115654,sweep_2727,174.5,67.0,0.0879,22.0,4.1
scope_20260424_115654,sweep_2728,174.5,67.0,0.0879,22.0,4.1
scope_20260424_115654,sweep_2729,174.5,67.0,0.0879,22.0,4.1
scope_20260424_115654,sweep_273,2962.8,44.0,1.402,22.0,4.1
scope_20260424_115654,sweep_2730,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2731,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2732,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2733,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2734,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2735,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2736,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2737,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2738,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_2739,174.5,66.0,0.0905,22.0,4.1
scope_20260424_115654,sweep_274,2962.5,44.0,1.4019,22.0,4.1
scope_20260424_115654,sweep_2740,174.5,65.0,0.0931,22.0,4.1
scope_20260424_115654,sweep_2741,174.5,65.0,0.0931,22.0,4.1
scope_20260424_115654,sweep_2742,174.5,65.0,0.0931,22.0,4.1
scope_20260424_115654,sweep_2743,174.5,65.0,0.0931,22.0,4.1
scope_20260424_115654,sweep_2744,363.0,65.0,0.171,22.0,4.1
scope_20260424_115654,sweep_2745,363.6,65.0,0.1713,22.0,4.1
scope_20260424_115654,sweep_2746,363.4,65.0,0.1712,22.0,4.1
scope_20260424_115654,sweep_2747,363.8,64.0,0.1764,22.0,4.1
scope_20260424_115654,sweep_2748,364.1,64.0,0.1765,22.0,4.1
scope_20260424_115654,sweep_2749,363.8,64.0,0.1764,22.0,4.1
scope_20260424_115654,sweep_275,2962.7,44.0,1.402,22.0,4.1
scope_20260424_115654,sweep_2750,364.0,64.0,0.1765,22.0,4.1
scope_20260424_115654,sweep_2751,364.0,63.0,0.1817,22.0,4.1
scope_20260424_115654,sweep_2752,365.1,63.0,0.1822,22.0,4.1
scope_20260424_115654,sweep_2753,364.1,63.0,0.1817,22.0,4.1
scope_20260424_115654,sweep_2754,365.3,63.0,0.1823,22.0,4.1
scope_20260424_115654,sweep_2755,365.1,62.0,0.1877,22.0,4.1
scope_20260424_115654,sweep_2756,365.1,62.0,0.1877,22.0,4.1
scope_20260424_115654,sweep_2757,365.3,62.0,0.1878,22.0,4.1
scope_20260424_115654,sweep_2758,364.7,62.0,0.1875,22.0,4.1
scope_20260424_115654,sweep_2759,364.9,62.0,0.1876,22.0,4.1
scope_20260424_115654,sweep_276,2962.5,44.0,1.4019,22.0,4.1
scope_20260424_115654,sweep_2760,365.3,61.0,0.1935,22.0,4.1
scope_20260424_115654,sweep_2761,365.1,61.0,0.1934,22.0,4.1
scope_20260424_115654,sweep_2762,365.1,61.0,0.1934,22.0,4.1
scope_20260424_115654,sweep_2763,365.5,61.0,0.1936,22.0,4.1
scope_20260424_115654,sweep_2764,365.1,60.0,0.1994,22.0,4.1
scope_20260424_115654,sweep_2765,364.9,60.0,0.1993,22.0,4.1
scope_20260424_115654,sweep_2766,365.3,60.0,0.1995,22.0,4.1
scope_20260424_115654,sweep_2767,365.3,60.0,0.1995,22.0,4.1
scope_20260424_115654,sweep_2768,364.9,60.0,0.1993,22.0,4.1
scope_20260424_115654,sweep_2769,364.9,59.0,0.2056,22.0,4.1
scope_20260424_115654,sweep_277,2962.7,44.0,1.402,22.0,4.1
scope_20260424_115654,sweep_2770,364.9,59.0,0.2056,22.0,4.1
scope_20260424_115654,sweep_2771,364.7,59.0,0.2055,22.0,4.1
scope_20260424_115654,sweep_2772,364.7,59.0,0.2055,22.0,4.1
scope_20260424_115654,sweep_2773,365.5,59.0,0.2059,22.0,4.1
scope_20260424_115654,sweep_2774,365.1,59.0,0.2057,22.0,4.1
scope_20260424_115654,sweep_2775,365.3,59.0,0.2058,22.0,4.1
scope_20260424_115654,sweep_2776,364.9,59.0,0.2056,22.0,4.1
scope_20260424_115654,sweep_2777,364.9,59.0,0.2056,22.0,4.1
scope_20260424_115654,sweep_2778,364.5,59.0,0.2054,22.0,4.1
scope_20260424_115654,sweep_2779,364.7,59.0,0.2055,22.0,4.1
scope_20260424_115654,sweep_278,2962.7,44.0,1.402,22.0,4.1
scope_20260424_115654,sweep_2780,364.7,59.0,0.2055,22.0,4.1
scope_20260424_115654,sweep_2781,364.0,59.0,0.2052,22.0,4.1
scope_20260424_115654,sweep_2782,364.9,60.0,0.1993,22.0,4.1
scope_20260424_115654,sweep_2783,365.1,60.0,0.1994,22.0,4.1
scope_20260424_115654,sweep_2784,364.3,60.0,0.199,22.0,4.1
scope_20260424_115654,sweep_2785,364.7,61.0,0.1932,22.0,4.1
scope_20260424_115654,sweep_2786,364.3,61.0,0.193,22.0,4.1
scope_20260424_115654,sweep_2787,364.9,61.0,0.1933,22.0,4.1
scope_20260424_115654,sweep_2788,365.5,62.0,0.1879,22.0,4.1
scope_20260424_115654,sweep_2789,363.2,62.0,0.1869,22.0,4.1
scope_20260424_115654,sweep_279,2962.5,44.0,1.4019,22.0,4.1
scope_20260424_115654,sweep_2790,364.7,62.0,0.1875,22.0,4.1
scope_20260424_115654,sweep_2791,364.5,63.0,0.1819,22.0,4.1
scope_20260424_115654,sweep_2792,365.1,63.0,0.1822,22.0,4.1
scope_20260424_115654,sweep_2793,365.3,64.0,0.177,22.0,4.1
scope_20260424_115654,sweep_2794,365.3,64.0,0.177,22.0,4.1
scope_20260424_115654,sweep_2795,364.3,64.0,0.1766,22.0,4.1
scope_20260424_115654,sweep_2796,364.7,64.0,0.1767,22.0,4.1
scope_20260424_115654,sweep_2797,507.9,65.0,0.226,22.0,4.1
scope_20260424_115654,sweep_2798,513.3,65.0,0.228,22.0,4.1
scope_20260424_115654,sweep_2799,517.1,65.0,0.2294,22.0,4.1
scope_20260424_115654,sweep_280,2962.5,44.0,1.4019,22.0,4.1
scope_20260424_115654,sweep_2800,522.4,65.0,0.2313,22.0,4.1
scope_20260424_115654,sweep_2801,526.4,65.0,0.2328,22.0,4.1
scope_20260424_115654,sweep_2802,525.5,65.0,0.2325,22.0,4.1
scope_20260424_115654,sweep_2803,530.4,65.0,0.2343,22.0,4.1
scope_20260424_115654,sweep_2804,533.6,65.0,0.2354,22.0,4.1
scope_20260424_115654,sweep_2805,538.6,65.0,0.2373,22.0,4.1
scope_20260424_115654,sweep_2806,542.0,65.0,0.2385,22.0,4.1
scope_20260424_115654,sweep_2807,756.8,65.0,0.3147,22.0,4.1
scope_20260424_115654,sweep_2808,732.8,65.0,0.3064,22.0,4.1
scope_20260424_115654,sweep_2809,731.1,65.0,0.3058,22.0,4.1
scope_20260424_115654,sweep_281,2976.9,43.0,1.4604,22.0,4.1
scope_20260424_115654,sweep_2810,729.4,65.0,0.3052,22.0,4.1
scope_20260424_115654,sweep_2811,728.5,64.0,0.3139,22.0,4.1
scope_20260424_115654,sweep_2812,726.8,64.0,0.3133,22.0,4.1
scope_20260424_115654,sweep_2813,725.1,64.0,0.3126,22.0,4.1
scope_20260424_115654,sweep_2814,722.6,64.0,0.3118,22.0,4.1
scope_20260424_115654,sweep_2815,722.6,64.0,0.3117,22.0,4.1
scope_20260424_115654,sweep_2816,721.8,64.0,0.3115,22.0,4.1
scope_20260424_115654,sweep_2817,720.9,63.0,0.3204,22.0,4.1
scope_20260424_115654,sweep_2818,930.0,63.0,0.3958,22.0,4.1
scope_20260424_115654,sweep_2819,901.6,63.0,0.3858,22.0,4.1
scope_20260424_115654,sweep_282,2962.7,43.0,1.4569,22.0,4.1
scope_20260424_115654,sweep_2820,895.2,63.0,0.3835,22.0,4.1
scope_20260424_115654,sweep_2821,892.7,63.0,0.3826,22.0,4.1
scope_20260424_115654,sweep_2822,887.5,62.0,0.3923,22.0,4.1
scope_20260424_115654,sweep_2823,882.5,62.0,0.3904,22.0,4.1
scope_20260424_115654,sweep_2824,877.6,62.0,0.3886,22.0,4.1
scope_20260424_115654,sweep_2825,873.8,62.0,0.3872,22.0,4.1
scope_20260424_115654,sweep_2826,870.2,62.0,0.3859,22.0,4.1
scope_20260424_115654,sweep_2827,865.2,61.0,0.3958,22.0,4.1
scope_20260424_115654,sweep_2828,862.8,61.0,0.3949,22.0,4.1
scope_20260424_115654,sweep_2829,1043.9,61.0,0.4667,22.0,4.1
scope_20260424_115654,sweep_283,2962.7,43.0,1.4569,22.0,4.1
scope_20260424_115654,sweep_2830,1035.2,61.0,0.4647,22.0,4.1
scope_20260424_115654,sweep_2831,1026.8,61.0,0.4628,22.0,4.1
scope_20260424_115654,sweep_2832,1021.5,60.0,0.476,22.0,4.1
scope_20260424_115654,sweep_2833,1016.6,60.0,0.4748,22.0,4.1
scope_20260424_115654,sweep_2834,1010.0,60.0,0.4733,22.0,4.1
scope_20260424_115654,sweep_2835,1003.4,60.0,0.4717,22.0,4.1
scope_20260424_115654,sweep_2836,995.5,60.0,0.4585,22.0,4.1
scope_20260424_115654,sweep_2837,993.8,59.0,0.4722,22.0,4.1
scope_20260424_115654,sweep_2838,986.1,59.0,0.4691,22.0,4.1
scope_20260424_115654,sweep_2839,1194.2,59.0,0.5308,22.0,4.1
scope_20260424_115654,sweep_284,2962.8,43.0,1.4569,22.0,4.1
scope_20260424_115654,sweep_2840,1160.7,59.0,0.5233,22.0,4.1
scope_20260424_115654,sweep_2841,1150.1,59.0,0.5209,22.0,4.1
scope_20260424_115654,sweep_2842,1145.7,59.0,0.5199,22.0,4.1
scope_20260424_115654,sweep_2843,1143.7,59.0,0.5194,22.0,4.1
scope_20260424_115654,sweep_2844,1143.6,59.0,0.5194,22.0,4.1
scope_20260424_115654,sweep_2845,1143.7,59.0,0.5194,22.0,4.1
scope_20260424_115654,sweep_2846,1143.8,59.0,0.5194,22.0,4.1
scope_20260424_115654,sweep_2847,1145.7,59.0,0.5199,22.0,4.1
scope_20260424_115654,sweep_2848,1143.7,59.0,0.5194,22.0,4.1
scope_20260424_115654,sweep_2849,1143.7,59.0,0.5194,22.0,4.1
scope_20260424_115654,sweep_285,2962.8,43.0,1.4569,22.0,4.1
scope_20260424_115654,sweep_2850,1355.5,60.0,0.5483,22.0,4.1
scope_20260424_115654,sweep_2851,1332.3,60.0,0.5435,22.0,4.1
scope_20260424_115654,sweep_2852,1332.4,60.0,0.5436,22.0,4.1
scope_20260424_115654,sweep_2853,1332.3,60.0,0.5436,22.0,4.1
scope_20260424_115654,sweep_2854,1332.2,61.0,0.5272,22.0,4.1
scope_20260424_115654,sweep_2855,1332.2,61.0,0.5272,22.0,4.1
