,skewness,crest_factor,kurtosis,mobility,complexity,dominant_frequency,spectral_mean,spectral_kurtosis,normalized_frequency_std
120,-0.0038711694213045948,-0.0013513776987575056,-0.0066147041750561734,-0.04145275860057906,0.027520641472617926,0.08644080230861459,-0.2315835464553613,-0.058893280995172104,0.0054084940303503705
121,0.03108538074340165,0.008361659399829401,-0.005997060495552854,0.1878494614010313,0.029918590813981138,0.01564964600639551,-0.371987314554912,-0.11332692444916942,0.017701720580767723
122,0.03426043797731782,0.018567593331142076,0.023543431911217053,-0.07532447257738469,0.01784217390965862,0.08969181561497927,-0.2656334644235127,-0.07395184262462232,-0.004779100531558726
123,0.01585076252107843,0.011894642730803647,-0.006654268042509235,0.14882966781674287,0.015962548943135008,0.020671918074953857,-0.34987692409191723,-0.10075616797122763,0.011468781546015211
124,0.010799949665890264,0.004017588361605119,0.0034334768201560012,0.1354947826273472,0.009028365454132279,-0.025722588783238118,-0.31893494165040265,-0.09236857549506551,0.0080176349355352
125,-0.01225269843875751,0.009636499716921664,-0.006970141718096589,0.24688711634883767,0.017046466296190697,0.026715448225715286,-0.2870498398092249,-0.08703128893278367,0.011169328593567566
126,0.011566556817164297,0.006235064036097429,0.019597171136141334,0.14752979024119292,0.03532549504334646,-0.014423124531684064,-0.32741692156416713,-0.09732826504039858,0.005075296783697422
127,-0.012831808719489428,0.014575333834244112,0.01731086042013655,-0.0086719158115934,0.03272757877056345,-0.01998554958792897,-0.27611297795129847,-0.05949975149564081,0.006739259712326876
128,-0.020508707471178306,-0.00017632060118566965,0.020876111343576493,0.138215975495376,0.012095126279599137,-0.07062044274275744,-0.30829687359701424,-0.08272516247415117,0.0047820219275345535
129,0.03819921936427419,0.005783927498970986,0.019249601401156044,0.10946287107974462,0.004567855051618128,0.023285208525179017,-0.26817735609257154,-0.1083283154327852,0.00293058484058178
130,0.001242679315263794,0.0076875422094817136,0.024656425657987768,0.19608864837034887,0.03972999031545318,0.06621093072812859,-0.2627183473345046,-0.08951992715462709,0.0031847103354420672
131,-0.011001709774056276,0.005617497645820055,0.029836431541918156,0.05769068499372615,0.03520115163449162,0.022815715356316327,-0.29567393730954283,-0.09976598249583726,0.0166156811544826
132,0.02606565489796455,0.014954363183651809,0.0055527774403788185,0.25032800579052567,0.01776208561370421,0.09111584570364467,-0.13057741589948704,-0.038676124219454135,0.02273880604270164
133,0.02602869940182319,-0.004968033304525006,0.022983548089813923,0.1134297281935467,0.016154562110059792,0.10701885484962613,-0.294127007936983,0.1448344426559672,0.004630825742375767
